x,y,z,cluster,body,severity
0.8627691324790663,0.2265796934992904,0.1120065143227586,3.0,The pilot of a Cessna 182 observed smoke and a burning smell so he declared an emergency and landed at a nearby military base. A shorted wire was identified as the cause.,50.47
0.5932507841396418,0.3745943300657597,0.1018620583879187,70.0,A B737 diverted due to loss of oil in the right engine.,86.8
0.9458146187788412,0.1841022933766348,0.1208499519182772,3.0,An ERJ170 diverted because of a very strong chemical odor in the cabin which was first detected during preflight but became very strong in flight. Three of the four crew members became ill.,50.47
0.4940172177728826,0.4249596537898734,0.1994058724888624,55.0,A C172 pilot deadsticked to a safe landing at a closer airport when the engine failed due to fuel starvation as he was descending toward his destination.,81.15
0.4330310987324702,0.3173708463128079,0.0982133267470655,41.0,B737 First Officer reported a bird strike during takeoff roll and performed a rejected takeoff.,78.19
0.9479995080898777,0.1793192020319935,0.1377723331710505,3.0,A319 Captain reported cabin crew experiencing physiological symptoms from odor in the passenger cabin prior to departure. Passengers deplaned flight attendants were transported to the hospital and aircraft was turned over to Maintenance.,50.47
0.4887175292241001,0.1839963264898957,0.1533136400802671,36.0,An A319 flight crew performed the displayed ECAM procedure for a FCTL ELAC 1 FAULT ECAM message which appeared following an apparent aerodynamic bump induced by the flight controls. They later discovered the first step of that procedure should not have been performed following an uncommanded maneuver.,44.71
0.3427417507453287,0.0852204423720124,0.1856518307112733,21.0,A320 First Officer inadvertently grabs flap handle to extend speed brakes at 17000 feet and 280 knots. Over speed warning sounds and flaps are quickly retracted.,50.13
0.3464199673483747,0.427097903078461,0.2998119814725608,47.0,SR22 pilot reports a double bounce landing and go around resulting in a propeller strike. A safe landing ensues.,58.98
0.3274067770609128,0.0926782246044021,0.194206707393909,21.0,B767300 flight crew reported landing with a leading edge slat asymmetry problem.,50.13
0.8725775952622303,0.2122421793581653,0.1081988095186156,3.0,B757 Captain reported returning to departure airport after a lavatory overhead light began to spark and smoke.,50.47
0.92312658487149,0.1558724006344313,0.0740866670165541,3.0,A320 Captain reported a fume event in cruise that resulted in a diversion.,50.47
0.5998281300020623,0.1901028656597833,0.1537580142620629,33.0,B737700 flight crew reported returning to departure airport after the aircraft failed to pressurize. Later engine bleed switches were found to be in the off position.,58.0
0.5101063474318479,0.1782980234095034,0.0508621150254164,29.0,An A320 Flight Crew reported losing their Yellow hydraulic system. After running the procedure and coordinating with Dispatch and Maintenance they continued to destination for a normal landing.,81.73
0.3820142261234129,0.3421224094116938,0.1843726028110933,48.0,B737 Flight Crew reported they forgot to retract landing gear after takeoff.,64.29
0.4344600666352199,0.3149306447750373,0.090297053489922,41.0,B737900 fight crew reported a bird strike during takeoff which caused damage to hydraulic lines resulting in a subsequent loss of fluid in Hydraulic System A.,78.19
0.1504938786527541,0.1506923829091912,0.1907045018197142,17.0,Two air carrier flight attendants reported injuries from a hard landing due to wind shear.,87.34
0.8852209714467072,0.2207483830696403,0.0936600512807549,3.0,When the aft flight attendants reported haze and smoke and a source could not be determined the Captain of a B767300ER elected to divert to a nearby suitable airport. No source or evidence of fire was immediately determined.,50.47
0.6464843238670106,0.1316021144847151,0.1179143940021932,33.0,After experiencing an uncontrollable increase in cabin altitude an MD82 flight crew declared an emergency performed an emergency descent to 10000 MSL and returned to their departure airport where they completed an overweight but uneventful landing.,58.0
0.5005816458274677,0.3889763811543443,0.1977095866511689,55.0,C172 pilot reported severe carburetor icing that ended in an uneventful forced landing on a road.,81.15
0.6944947632929409,0.2438749198205179,0.0071078415489731,1.0,A westbound transatlantic heavy Airbus flight prior to coasting out suffered a severely cracked Captains windshield apparently the result of faultyfailed windshield heat wiring. The flight diverted to the nearest suitable airport.,77.85
0.4745367329635358,0.4142396568558235,0.2043915762926181,55.0,Robinson R44 pilot reported he diverted to an alternate airport for a precautionary landing when he began to lose power.,81.15
0.3305219064204145,0.0614636332889565,0.1691122859003139,21.0,B737 Captain reported a trailing edge flap issue which limited flap extension to 15 degrees.,50.13
0.3743298815419796,0.4041083529015222,0.2473617769167181,47.0,An Air Taxi flight crew reported a nose gear collapsed upon landing roll out. No abnormal indications were present prior to landing.,58.98
0.49975438941369,0.4111291392038076,0.1950901464933449,55.0,BE58 pilot reported engine failure due to fuel exhaustion.,81.15
0.4162893614216616,0.4251840633403598,0.2678931024093216,55.0,An RV4 pilot described his experience and aircraft damage sustained when his fixed pitch Sensenich propeller lost a blade 8 out from the hub in a descent. Engine damage was substantial even though secured within seconds of the failure.,81.15
0.9141643246202624,0.2023358436712664,0.115498614650977,3.0,A DHC8100 developed a burning odor at the gate with ground power plugged in but the Captain working with Maintenance Control could not find the source while troubleshooting and causing the Flight Attendant to become ill. When emergency vehicles arrived investigate the engine run the Captain walked into a stationary propeller causing an injury.,50.47
0.5295069140700533,0.199396915193419,0.0470581515682956,30.0,B767 flight crew reported partial loss of hydraulic fluid in center system. They declared an emergency and a normal landing ensued.,74.87
0.4064651676191779,0.4281395821059884,0.315247808861871,47.0,Cessna reported flatspotting the main gear tires after applying brakes with too much force following a wake turbulence encounter from a B767 landing on a parallel runway.,58.98
0.5226415585053832,0.2089815038314931,0.0597046884620033,30.0,Air carrier Captain reported the loss of a hydraulic system and a slat indication issue.,74.87
0.433627958866944,0.2010666803479017,0.2719328589492443,61.0,B757 Captain reported that the flight controls were misrigged and resulted in control difficulties and a return to the departure airport.,55.23
0.662052636220293,0.1564385088345832,0.1591000964072546,33.0,CE750 flight crew reports loss of pressurization at FL430 due to baggage door seal failure. At FL240 the crew is able to isolate the baggage compartment repressurize the cabin and continue to destination.,58.0
0.3939946029972988,0.2081731413834814,0.2533958759304204,61.0,Cessna Model Citation ExcelXLS Captain reported the rigging procedures for the Elevator Trim system were unclear and inconsistent. The Nose upNosedown limits were unclear while accomplishing their preflight checks.,55.23
0.4812862014388026,0.3866839115784269,0.1817606854474962,55.0,C150 pilot experiences surging engine at 2000 FT and is able to divert to a nearby airport before the engine quits completely.,81.15
0.61968756588082,0.2761855659356107,0.126606413308795,57.0,CE560XLS flight crew encountered Engine Fire Warning in flight.,65.45
0.5923955965547001,0.3727905323277428,0.1062883566265134,70.0,TBM700 pilot experiences oil pressure decreasing and then a fluctuating torque indication upon leveling off at FL270. A diversion to the nearest suitable airport is initiated with the engine continuing to run with oil pressure just above minimum. Post flight reveals the oil tank cap is not fully tightened.,86.8
0.9047989713520914,0.2048205713426207,0.1116545069012093,3.0,An ERJ170 crew rejected a takeoff and returned to the gate after residual engine wash fluid from the previous nights engine wash caused an acrid smell and smoke.,50.47
0.5854497199878561,0.3505489274747522,0.0991461572412203,70.0,An MD83 Captain reported observing an oil strainer clog light. After running the QRH and coordinating with Dispatch the decision was made to divert to the nearest suitable airport.,86.8
0.9038383457489734,0.2143279975699635,0.1046444336070582,3.0,Shortly after takeoff the B737800 flight attendants notified the pilots of a burnt electrical odor so an emergency was declared and the flight returned to the departure airport. The pilots reported difficultly communicating using the new style O2 masks and the odors source was the WIFI system.,50.47
0.5380589621569087,0.2125859578766087,0.0662561459945627,30.0,B737 First Officer experiences a master caution with a low pressure light in the Number 2 hydraulic engine driven pump during climbout. The engine driven pump is turned off and the flight returned to the departure airport for a normal landing. The identical failure occurred the day prior and was repaired by maintenance.,74.87
0.9115210540747474,0.2028364215864166,0.1154330989728963,3.0,B777 Captain reported being informed by flight attendants of chemical smoke fumes in the cabin during approach.,50.47
0.3525248802720157,0.0766652824425033,0.1632590627695534,21.0,A320 flight crew reported a flap locked alignment fault.,50.13
0.3527259244212937,0.4330289823261907,0.3265449605811998,47.0,Small aircraft pilot reports a ground loop during an attempted takeoff causing damage to the wing tip and aileron. Gusty crosswinds and no available wind sock were cited as contributing factors.,58.98
0.5017418372085225,0.1842555255742251,0.1522003467350495,36.0,1. Reporter corrects a log book entry aircraft seat returned to service. 2. Reporter experiences an ECAM alert and MASTER WARNINING during offgate engine start returns to gate determined with Maintenance personnel that it is an indication fault and applies MEL.3. Reporter speculates how his personal illness may have affected his judgment process.,44.71
0.3786545626615873,0.3919487407292102,0.2407456157347726,47.0,The landing gear collapsed after landing following an electrical failure.,58.98
0.467705796180187,0.4250722767016474,0.2261469999545745,55.0,An Airtractor 602 pilot accidentally penetrated restricted airspace as he approached an unknown airport for landing because of low fuel. His GPS was malfunctioning and he did not have a sectional available.,81.15
0.3516832420321813,0.4602279850503791,0.315718135881746,47.0,Cirrus SR22 Flight Instructor reported solo student porpoised the aircraft on landing resulting in a prop strike.,58.98
0.8825905612965483,0.2179605154250782,0.1027045792611865,3.0,A PC12 Pilot reported smoke and odor from his EFIS. He declared an emergency and diverted to the nearest suitable airport.,50.47
0.385315931687417,0.340564115491213,0.1776128188156985,48.0,MD80 Captain experienced an abnormal vibration from the nose gear area after gear retraction. When the gear was extended the vibration disappeared and the decision was made to return to departure airport.,64.29
0.3810059194562625,0.3298166657311462,0.1808642218088018,48.0,A Beech 1900D First Officer reported unable to raise the gear after takeoff. Captain elected to divert gear down to a nearby airport.,64.29
0.5922377409429518,0.3758950807203201,0.0998955534607933,70.0,C206 pilot reported smoke and a loss of oil on takeoff that resulted in a return to the departure airport.,86.8
0.5415479759345259,0.4133800979151756,0.2005984037945936,55.0,C172 Instructor reports departing on a cross country flight with a student pilot and an estimated three hours fuel on board. The engine quit after an hour and a half and the reporter was able to make it to an available grass strip.,81.15
0.3216994455562052,0.4718150962196319,0.3552255413909592,47.0,A GFK Controller reports of a runway incursion during a moderately busy session involving a student pilot.,58.98
0.5162078873723318,0.3923058870004481,0.1895636997493386,55.0,PA28 pilot reports reduced engine power during climb and suspects that he forgot to remove the cowling plugs during preflight. No engine parameters are exceeded and the reporter is able to land safely and remove the plugs.,81.15
0.6457893458054672,0.2649392865036472,0.1214572772014615,57.0,B767300 flight crew reported a cargo fire warning and returning to departure airport.,65.45
0.3215377863677053,0.1089643180596181,0.2124285831790706,21.0,A321 First Officer experienced a ROPS alert during a flaps 3 landing that floated to the end of the touchdown zone. Believing the reversers are already deployed the landing was continued and heavy braking used to stop.,50.13
0.3312206593524699,0.4675980595408252,0.3463280166693571,47.0,Instructor of a C152 Single Pilot trainee reported that the trainee had a runway excursion including striking a landing light during their landing rollout.,58.98
0.6157437304424389,0.1705994107562335,0.1377424344750187,33.0,A B737700 left bleed tripped four times climbing to FL380 and the pack was turned OFF. Shortly thereafter the right bleed tripped several times and finally with both bleeds OFF an emergency was declared and the flight diverted but not before the cabin exceeded 14000 FT causing the masks to drop.,58.0
0.4244142032502812,0.4271534431445413,0.349280031700317,47.0,Embraer Phenom 300 flight crew experienced a brake failure after touchdown. Emergency air brakes were used to stop but the right brake locked up and the right tire burst.,58.98
0.3652090767292524,0.4190678649575302,0.2746465826560359,47.0,A BE76 pilot executed a goaround when he realized the aircraft was touching down without the landing gear extended. Propeller damage was seen after landing.,58.98
0.4849109383174101,0.3001949294832206,0.3243901692574165,58.0,The pilot of an RV8 observed electrical smoke in the cockpit. He secured the electrical master switch and turned towards the closest airport. He transmitted his situation and intentions from his handheld radio on 121.5 but was unable to receive a response. He landed successfully and established communication clear of the runway.,60.53
0.9234858147542724,0.2160043718048691,0.103857804368084,3.0,EMB145LR flight crew reported strong odor in cockpit also reported by Flight Attendants during cruise and diverted to nearest suitable airport.,50.47
0.6094525857891713,0.3133388710950968,0.1565885899005027,57.0,PA34 student pilot reported encountering an engine fire while taxiing for takeoff resulting in the student and instructor evacuating the aircraft.,65.45
0.314762453570528,0.0975685980734258,0.2233366829283065,21.0,EMB145 Captain reported exceeding flap speed on approach citing his unfamiliarity with aircraft as contributing.,50.13
0.5368677393308093,0.394958300036809,0.1845931377744745,55.0,A pilot failed to lean his PA28151 engine during climb out and fouled spark plugs may have been the reason for a rough running engine which resulted in a precautionary diversion.,81.15
0.4222076981408001,0.1979979664362383,0.2728458117829606,61.0,G200 flight crew reported deviating to an alternate airport after experiencing pitch oscillation anomalies and an amber elevator indication in cruise flight at FL410.,55.23
0.9126845753795998,0.1738515577395291,0.1253540765909635,3.0,Air carrier Captain reported Flight Attendant notification of oil and fuel fumes in passenger cabin after pushback.,50.47
0.459672326312323,0.3915226307674058,0.2024547214403934,55.0,A private pilot and instructor experienced engine roughness and severe vibration. As they began to deviate to the nearest airport the conditions worsened so they performed a successful precautionary landing on a road.,81.15
0.5323465640009057,0.1974846551823401,0.0525679346814864,30.0,A B757 Captain reported losing the R Hydraulic system resulting in a diversion to a nearby airport.,74.87
0.3303686725132473,0.0630323734134548,0.1750549244178929,21.0,B737800 Captain reported trailing edge flap malfunction on approach. They initiated a go around declared an emergency and landed safely after running the QRH.,50.13
0.4087194112051706,0.4287067482636556,0.330895285014132,47.0,A RV8 Pilots sandal got caught in the left toe brake. While he attempted to extract the sandal he activated the right brake causing the forward CG loaded aircraft to nose over damaging the propeller and possibly the engine.,58.98
0.4756399711651564,0.4057170539017062,0.2069647729200452,55.0,C402 Pilot reported being overflown by a C182 while trying to give way to a C172.,81.15
0.3568172812251547,0.4646425840306998,0.3057049599241985,47.0,PA28 instructor and student pilot reported damage to the landing gear resulted from a hard landing.,58.98
0.5307963983544205,0.1966654130741229,0.0451750389805853,30.0,A loss of left hydraulic system quantity was reported. The flight crew completed appropriate checklists and returned to the departure airport.,74.87
0.9189414447827444,0.1590406806040031,0.075119904357536,3.0,B737 Captain reported a fume event during takeoff roll which dissipated shortly thereafter.,50.47
0.6575261789422967,0.157334483501969,0.168000724882978,33.0,A G200 First Officer reported a Cabin Door warning and abnormal pressurization on climbout resulting in a diversion.,58.0
0.3533365204914324,0.4277416603137549,0.3269463152872675,47.0,PA28 pilot reports hitting something with the left wing tip just after takeoff from a dirt road on BLM land. The aircraft is flown back to home base without incident.,58.98
0.8505524458405118,0.223377463366662,0.1052220687151593,3.0,The BE55 pilot reported on starting problems which resulted in noticeable smoke from the air filter.,50.47
0.1479714201108795,0.1510746570231502,0.1895718160262657,17.0,Air carrier Flight Attendant reported encountering severe wake turbulence during the flight. No injuries were reported.,87.34
0.8469134706670457,0.1211430707920862,0.2453128500745927,52.0,Air carrier Captain reported having to remove a passenger showing symptoms of illness.,55.77
0.5028518787889366,0.3688409155880823,0.1829219546509924,55.0,Lear 60 Captain reported an engine failure shortly after takeoff that resulted in a diversion.,81.15
0.3780355413101161,0.1975887702773328,0.2566831445267036,61.0,A BE400XP flight crew on final approach utilized innovative actions to halt a runaway stabilizer trim and land safely.,55.23
0.5047535523397423,0.2851165729322316,0.2836627397573868,58.0,Flight Crew flying A319 aircraft encountered electrical failure in descent.,60.53
0.8532559420767792,0.1309332185928243,0.2450261818903213,52.0,B777 Technician reported illness as a result of work assignment of vacuum waste tank liquid separatorfilter replacement. Reported strongly recommended the need for improved protective clothing and respirator equipment.,55.77
0.9317092338097956,0.1524711537339945,0.107393373294074,3.0,A321 Flight Attendant reported a fume event which was not communicated to the entire cabin Flight Attendant crew in order provide a complete evaluation of the event.,50.47
0.3891987089540961,0.3323597865294779,0.1843233597870494,48.0,B767 First Officer reported a land gear malfunctionwarning after takeoff.,64.29
0.5287315585375342,0.292525635049542,0.1375404017358182,74.0,A320 flight crew reported engine anomaly on climbout resulting in shutdown and return to departure airport.,86.73
0.6406451302505435,0.1376904563234982,0.1261799157883336,33.0,ERJ170 Captain experiences a pressurization anomaly passing FL210 and stops at FL220 to perform QRH procedures. With Presn Auto Fail manual is selected but also fails. The flight descends to 10000 feet for the remainder of the flight to destination airport.,58.0
0.6213385191346608,0.1756904555160621,0.1581398574383977,33.0,B737 Captain believes that the current QRH procedures for pressurization anomalies is convoluted and does not address the primary cause of most failures. Namely takeoff with engine bleed and or pack switches in the off position.,58.0
0.5229730581606787,0.1992704487183156,0.0571818275885918,30.0,An air carrier Flight Safety representative reported hydraulic failure on one of their aircraft.,74.87
0.5288366233745952,0.1986416065212111,0.0513028701657465,30.0,After observing a loss of Hydraulic System A quantity and pressure during flap retraction following takeoff the B727200 flight crew declared an emergency and returned uneventfully to their departure airport.,74.87
0.3742230082118217,0.3415260746263838,0.1754770670585406,48.0,C185 Captain noted that the landing gear of his float equipped aircraft would not remain retracted and elected to return to the departure airport for landing on a paved taxiway. On touchdown the right main gear collapsed.,64.29
0.3542653682872754,0.4714315929284577,0.3218216082110802,47.0,Instructor and student pilot reported a planned engine out exercise resulted in a runway excursion.,58.98
0.5446263469541761,0.2101648410273026,0.0743294214910287,30.0,A B737300 Captain was unable to perform an acceptable preflight Standby Rudder Check and maintenance found Standby Hydraulic PumpAlt and Standby Hydraulic PumpNorm circuit breakers out. This preflight systems check is not required so the Standby Rudder capability may have been unavailable for some time.,74.87
0.3300274557958357,0.4226554619725948,0.3380927544808906,47.0,DA20 aircraft pilot experienced a propeller strike during landing in gusty conditions.,58.98
0.6396405266883057,0.2758811985875002,0.1404400699886128,57.0,B737 flight crew and ground personnel reported Main Landing Gear caught fire at gate after taxi in.,65.45
0.6089118176469427,0.1758449046970963,0.1376500115745166,33.0,A B737800 with an engine bleed air trip history was at FL330 when the Left Bleed tripped. To get over weather they climbed to FL380 where there second bleed tripped so an emergency was declared and the flight descended to 10000 FT with crew and passenger oxygen in used.,58.0
0.4102637494850101,0.4219167300708235,0.343482764364142,47.0,A single engine pilot taxiing and turning to a tie down spot reported striking the wingtip on a chain link fence at OXC. The plastic wingtip nav light and strobe were damaged. Maintenance secured the damaged area which allowed the pilot to return to his home base.,58.98
0.4758615833351323,0.4141430096432232,0.3518958788817939,47.0,Experimental aircraft pilot reported a brake failure during brake conditioning taxi operations resulted in a taxiway excursion smoke and fire from the brake assembly.,58.98
0.3384888782841661,0.4484867977788068,0.3439397781234449,47.0,PA28 pilot under training experiences a normal landing with the aircraft drifting towards the left despite right rudder input by both the reporter and the instructor. A runway excursion occurs with the aircraft contacting an airport sign.,58.98
0.3632886292977259,0.3463422000242029,0.1739825172186975,48.0,A BE400 landed safely under emergency conditions after the right main gear safe light failed to illuminate when the landing gear was extended. Ultimately determined the failure was an indication problem.,64.29
0.5033464298853542,0.1758999274994511,0.0569136957136562,29.0,Following the loss of the Green Hydraulic System the flight crew of an A319 declared an emergency and diverted to an enroute station where they landed safely and were towed to a gate.,81.73
0.4203813210565549,0.3205006559192409,0.1051430472956308,41.0,A321 Captain reported a bird strike occurred on the Captains side pitot tube causing erratic airspeed fluctuations.,78.19
0.9597695256397244,0.1820123904767055,0.1359503573214977,3.0,An A319 Flight Attendant detected a dirty socks odor at the gate with the APU running and during taxi all three flight attendants reported headaches so after notifying the Captain who also detected it the aircraft returned to the gate. The crew sought medical attention.,50.47
0.4005940239579979,0.4196553035276867,0.3333136147369518,47.0,Pilot reported that a sudden engine start after turning the propeller caused the plane to accelerate across a ramp and strike a hangar.,58.98
0.9099643721118652,0.2071029101192313,0.0973973401645224,3.0,EMB145 First Officer reported strong burning odor during initial descent. Fight crew advised ATC and landed uneventfully.,50.47
0.4311423716957395,0.3233968858085139,0.0964338651109421,41.0,An air taxi aircraft struck a bird on the takeoff roll from PHMU and continued to their destination where Maintenance found bird strike evidence on one of the propeller blades.,78.19
0.8867738641859576,0.2078740494044459,0.1034737248206142,3.0,EMB145XR First Officer described seeing and smelling thick smoke on initial climb. Flight declared an emergency and returned to departure airport.,50.47
0.3558677218774156,0.3409662186487537,0.1671622862082833,48.0,On approach an A320 left main landing gear indication was a green down red UNLK and an ECAM LGCIU Landing Gear Control Interface Unit 1 FAULT so the Captain executed a goaround. The QRH was followed and safe landing completed.,64.29
0.9155890152933064,0.1666538005575548,0.0824033806956053,3.0,EMB145 First Officer reported electricalsulfuric fumes during climb and executed an uneventful emergency diversion.,50.47
0.6409046346568363,0.1508746507857066,0.1501513797927417,33.0,B767200 flight crew reports being dispatched with an existing placard for the equipment cooling valve. The valve was confirmed closed during preflight and the circuit breaker collared in compliance with MEL procedures. After takeoff the aircraft will not pressurize and the flight returns for an overweight landing. Maintenance confirms that the equipment valve is now open.,58.0
0.895135704728997,0.2075721962824576,0.112680806910628,3.0,MD80 Captain reported diverting to a nearby alternate airport when the cabin crew reported noticing heat on the walls and floor of the aircraft. After landing Crash Fire and Rescue CFR reported heat signatures in the aft cargo compartment.,50.47
0.6340039991236559,0.1528445027957978,0.1423164938658911,33.0,The crew became aware of a pressurization problem when the warning message appeared indicating that the cabin altitude was above 10000 FT. They performed the checklist procedure and diverted to a suitable airport.,58.0
0.8624800606459501,0.2096159340989144,0.0954631880645945,3.0,EMB145 flight crew reported smoke and what appeared to be overheating of electronics landed aircraft safely.,50.47
0.8627565591461065,0.210594966541652,0.0980955565212392,3.0,A321 Captain reported smoke in cabin and cockpit during initial descent resulting in a priority handling event at destination.,50.47
0.9359140089664514,0.1505408300445573,0.1175556577700294,3.0,B737700 Flight Attendant reported a fume event caused Maintenance use of chemical to repair FA jumpseat which resulting in FA experiencing physiological symptoms.,50.47
0.6404937335427128,0.1401992322523066,0.1243731138478184,33.0,EMB190 pilot flying reported a loss of pressurization and immediate descent.,58.0
0.927896183999188,0.1614834576465254,0.1089567671271408,3.0,Airbus flight crew reported Flight Attendant notification of fumes in the cabin during landing rollout.,50.47
0.3409798909346613,0.0716225126265337,0.1686474285453245,21.0,A320 flight crew experienced a flap failure on approach executed a goaround to run the ECAM and accomplished an uneventful landing.,50.13
0.6167801979306705,0.3086650563027326,0.1579034909229868,57.0,On a B757 the Number 2 engine caught on fire when accomplishing a dry motor procedure.,65.45
0.3661269300353155,0.4330090847947289,0.3086828957130916,47.0,A Quad City Challenger Rotax Engine wooden propeller departed the aircraft inflight. The aircraft landed safely on a nearby road. The wooden propeller has not been retorqued after being flown several months earlier from a high humidity area to a dry climate.,58.98
0.3657400560437657,0.4235713972523844,0.2646724161559721,47.0,A C210 pilot and flight examiner reported a landing gear extension system malfunction that occurred during a check ride resulting in a propeller strike goaround and return for normal landing.,58.98
0.4148977116304363,0.4268391774954536,0.3365451119994888,47.0,MD11 Captain reported a main landing gear brake issue that impacted aircraft handling upon landing.,58.98
0.3560616899386237,0.3452696365674065,0.1692408470852364,48.0,On short final a B767300 EICAS alerted UNSAFE GEAR and the amber GEAR light illuminated after all indications were initially normal when the gear was extended. A goaround was executed and on the second approach all indications remained normal.,64.29
0.3324350911733136,0.4118625650971892,0.2756658490934536,47.0,C177 pilot reported that a lapse in procedure resulted in a gear up landing.,58.98
0.3557344388067941,0.460423845968768,0.3266684049828423,47.0,A BE76 Instructor Pilot reported that his student lost control of the aircraft in a wind gust at five feet during landing. The aircraft exited the runway as the Instructor gained control and was flown to home base where it was later determined that it had wing damage.,58.98
0.5026061820839076,0.4041112366017341,0.1990088967227179,55.0,RV9 pilot reports loosing power ten minutes after takeoff from a fuel stop. The engine continues to make power and a landing on a highway is delayed in hopes of landing at an airport. Before that can happen the engine begins to run normally again and the flight continues to destination.,81.15
0.9358774372171574,0.1488810046442424,0.1108139429168449,3.0,A320 Flight Attendant reported fumes in the cabin. Captain requested Maintenance and paramedics on landing.,50.47
0.3808791239957982,0.3364174843530787,0.182225975884456,48.0,An Airbus 319 Captain reported a failure of the landing gear to retract normally resulting in a diversion to a suitable airport.,64.29
0.3515430120515683,0.4222732563465159,0.2983083850315579,47.0,Corporate jet Captain reported hitting a wild pig on landing roll out.,58.98
0.6937854895240598,0.244038685155549,0.0076266336493527,1.0,A CRJ200 windshield cracked on the First Officers side at FL280. Flight diverted to the nearest suitable airport.,77.85
0.355989393274105,0.4513001645424922,0.3034560454521774,47.0,An AS350 helicopter instructor reported a wrinkled tail boom discovered during post flight believed to have been the result of a hard landing during a students auto rotation landing.,58.98
0.9913948453698214,0.1827765465889813,0.1267488411368074,3.0,B737800 Flight Attendant reported strong dirty socks odor in cabin resulting in physiological issues.,50.47
